,Cuong Pham ông anh này còn k đăng gì trong 3 năm
,Thì kệ mẹ nó
,Nghĩ đẻ
,nó đang hạnh phúc ung dung tự tại vui vẻ ăn ngủ hưởng thụ
,mất tích
,Phải nghỉ đẻ đủ 6tháng thai sản chú? Luật mà
,Kệ mẹ ngta!
,Bị đau xương khớp á.
,Chắc chuẩn bị đẻ nữa
,ở ẩn cũng ko yên :)))
,Mắc mệt
,"hay tk ad chạy tới nhà nó theo dõi để đăng lên cho ngta coi đi, oclol ak"
,"Có gì lạ đâu, đến 1 lúc nào đó tự khắc không còn mún đăng gì lên fb."
,Đẻ đứa t2 =))))
,kệ tụi chóa nhà nó đi
,T cũng v mà có lúc t đăng mấy bài 1 ngày có lúc 1 tháng t đăng 1 lần sao k ai để ý t z
,Chắc là hẹo
,Bố cái bọn rở người. Làm như nó là sao hạng 1 vậy. Để ý đến từng cái stt làm gì. Nó k thích thì nó k đăng.
,Đăng làm gì đăng thì toàn bị thiều con nhảy vào cắn như con này ăn hết của nhà nó ấy :)))))
,Mê quá ạ
,Xem nó ỉa chưa ra mà hót kìa
,Thứ khiên 1 cố gái biến mất mxh vài tháng chỉ có thể là......
,Nó đéo lên bài mấy thằng chim lợn đéo kiếm đc content làm video cay cú nhỉ
,"Chắc sắp đẻ nữa, kệ ngta đi"
,Người ta làm gi phải báo cáo cho tui mày bik hay gi đm mày
,Kệ ngta đi mấy má
,Kệ mịa nó
,Xàm l
,Do mày xoi quá đó
,Cô này ngoài làm dv đóng mv cho sơn tùng ra thì hoạt động k có j nổi bật. Mà giờ dc quan tâm lo lắng như sao hạng A v á. Đợt mà k có drama vs TBT thì hải tú cũng k nổi được như v. Bằng chứng các nữ chính mv của sơn tùng rất nhiều mà k ai nổi lên như cồ… See more
,Đang bầu
,"chúng mày muốn đồn gì thì đồn, nhưng động vào chuyện con cái thì tốt nhất nên im mẹ mồm vàp. Nghiệp nặng lắm đấy"
,Cái qq gì mà cũng là tin tức được hả?
,Đéo thích đc ko
,Khéo đang mắc đẻ á trời
,"Coi mà bào nhanh đi ,rồi đến lúc nó đạp như đạp tbt vậy,,, khi đó có 1 mớ tiền không phải hối hận,, không thằng đại da nào chấp nhận cả cuộc đời nó chỉ biết 1 cái lồn"
,cảm giác như vải thâm book bài hàng loạt để gợi lại drama tháng 1 để được nhắc nhớ tới ấy nhỉ?! Ủa sao kênh 14 lên bài là 1 loạt page trang tin reup và đăng bài y chang vậy? Nhật Duy mương 14 lại là bảo trợ truyền thông của thiều? =))) Con thâm mà dở t… See more
,Đẻ
,may thằng admin ko chui gầm giường hay rúc toilet nhà Sơn Tùng chứ ko thì ....
,Tùng chưa ra sp âm nhạc nào thì ả chưa đăng nhiều thui
,"Kiểu sẽ tới 1 lúc hay thời điểm chúng ta có thể là trưởng thành hơn, trầm tư hơn, nhìn csong chậm hơn. ... hoặc là lúc ta tươi trẻ cả thể xác lẫn tâm hồn hơn. Ta nhí nhố đủ thứ nè. Kiểu vậy cũng nên. Đừng lo và nghi kị về cdoi ng khác, sống tốt hơn mỗi… See more"
Label,Comment
,"Newyear đăng story sau 1 tuần drama thay bồ mới, nói rằng mối quan hệ của anh và Both vẫn rất tốt đẹp như anh em bạn bè, vẫn liên lạc nói chuyện hằng ngày nhưng fan đang là những người phá h-oại mối quan hệ đó. Anh yêu cầu mọi người tôn trọng cả hai, cũng như dừng việc gửi 
 cho ảnh, ảnh cũng có trái tim biết buồn chứ không phải đồ chơi vô tri. Hãy đối xử dịu dàng với ảnh."
,ê ý là tao và nhiều người cũng không còn quan tâm tới câu chuyện này luôn rồi á mà sao khứa này cứ tự lên bài quậy đục nước thế nhỉ. Bồ mới không đủ sức làm bro mệt đến mức im mồm được à =))))
,"Anh Both chẳng nói gì nhưng cậu cứ phát ngôn là kéo anh Both vào
tha ảnh"
,"Ý là chắc bị quê độ kha khá vì cái cmt bị lơ
t xin nhắc lại lần nữa là m phá chứ fan chỉ quạt m đi lẹ lẹ cho khuất mắt thôi chứ ai thèm m nữa chời"
,Coi live tấu hề giờ nhỏ này nữa
,"Kẻ ngoại tình xứng đáng bị đối xử như dị , đồ rắn độc
đã t đang mém quên gòi mà"
,Ngta dô thả icon chúc mừng năm mới đó má Happy
,vì bạn xứng đáng mà
,"Có bọn fan Thái nó rồ lên thôi chứ nước ngoài cũng xuôi xuôi rồi, 13 Năm lòng tin chứ có ít đâu"
,câm cái mồm lại giùm đi :))
,"Cảm giác NY biết tính Both nên kể cả nó có oang oang nói vẫn làm bạn bè, vẫn nói chuyện bth dù giờ có ghét éo liên lạc nữa, thì nó cũng biết thưà Both sẽ đbh đứng ra bảo là éo phải mà giữ im lặng để bảo vệ giữ phẩm giá cho nó ấy."
,Ất Tỵ nên những con rắn lên ngôi he….
,"Người ta bị bỏ còn chưa lên bài nào mà bèo này lên 1 lol bài rồi, má nó cay thiệt chứ"
,"Đm, hẳn là hãy đối xử dịu dàng. Tụi t không tế m ngày này qua tháng nọ đã là may lắm rồi mà cứ trồi cái mặt lên hoài"
,"Ê nhưng tính ra giờ cũng ko ai quan tâm ảnh luôn á
ko ké fame cp là flop ko gợn sóng luôn nên vài ba hôm là phải lên bài á hả"
,"Kể ra ngta bị bỏ, bị cắm sừng. Chưa nói gì luôn mà mẻ 5 lần 7lượt đều đứng ra thanh minh thanh nga thanh kim huệ như ngta là chủ mưu =)))) hài thiệc. Bộ tính ""khi một điều sai trái dc lặp đi lặp lại nhìu lần thì nó thành đúng"" hay gì á"
,M thông cảm bọn t move từ Cp fan thành ỏn ly tốc xít của anh bác sĩ
,"dm qhe bthg sao m cmt post ig mà a Both a ko rep,rắn nói hài ghê á :))) hài dón cmn"
,xin vía mặt trát bê tông như ảnh
,Vậy Both là người máy hả
,"t không phải fan còn thấy cay dùm Both, mười mấy năm yêu thương nó giờ mới lòi ra cái bản mặt đê tiện này của nó, ráng giữ chặt thằng trai tây kia nha chứ buông ra thì khổ người khác"
,Th nym thì up bài: Ghi lại khoảnh khắc trước khi nó thành kỷ niệm.
,Em năm mới thì up: Yêu bản thân là chìa khóa của cuộc sống.
,Mọe 2 đứa bây
,Z chứ anh Both cũng có trái tim biết buồn mà??? M cắm sừng cho ảnh r m đòi ngày nào cũng nch để ảnh ko move on được hả?
,"Cảm ơn m đã trả a Both cho chúng t, con đũy...kkkk"
,"T có định nhắn gửi đâu, giờ m nhắc t mới nhắn nè
cái con rắn độc này"
,Bé này giống như kiểu bị ái kỷ á.
,Mới có vậy thôi mà đã chịu không nổi. Năm đó dắt mũi fan bash thằng bé 17 tuổi cả nửa năm trời cảm giác thế nào
,"Haiz, ảnh thì biết buồn còn P'Both với fan là cục đá nên hổng có biết buồn. Mà mọi chuyện tầy quầy thế này cũng do ảnh cư xử tồi chứ đâu. 13 năm ròng rã giờ bị làm anh em ai chả cay. Được chiều hơn công chúa mà giờ mới out anh Both ra khó khăn tí mà không chịu được rồi"
,Mẻ k xứng đc đối xử dịu dàng đâuuu
,NY kiện Purple Blue liền
,Giày đẹp
,Tôm hùm lột vỏ
,Nguyễn Aanh Dũng biển ni ở mô mà đẹp ri kh bt
,Thả tymm
,Hoàng Diễm đ định hóng đâu nhma tag đọc comt cho cười đỡ
,"Này là t hỏi thôi không ý gì nha, vụ like bài nym vào 4 năm trước á, t không sài Ins nên cũng chẳng rõ, bộ like trên Ins nó để ngày tháng luôn hở mn, chứ trên FB mới quen cái mình bão like cũng được mà, t bị thắc mắc ấy =""))"
,Thu Huệ ê tính ra lúc nào tìm cách bảo vệ bản thân cũng lôi anh B vào
,Ai bảo con rắn câm mồm dùm cái. Chuyện cũ mình đéo bỏ qua à
,Mẹ ơi lần đầu t thấy nyc là trà xanh mặt dày trong truyền thuyết luôn ấy
,"Có trái tim thì không thuận mồm bạn bè anh em với người từng yêu mình suốt 12 năm, có trái tim thì đã không giấu nhẹm chuyện chia tay rồi ngang nhiên tag bồ cũ vào bài loveinstagram với bồ mới đâu. Pí Bọt hiền mới để yên cho m làm khùng làm điên thôi"
,Trần Quỳnh nhười nha nhiết nhuồn nhứ nhộ
,hãm thế =))))
,Dien Hua trái tim biết buồn này cái nết lạ quá
,Ng Thuy Tien Trâm Trâm ngăn toi cười cái coi
,Song Nhi chúc mừng 8 năm đu cp của bà
,Bảo Trúc a này xồn ghê :)) xồn làm :))
,"Lê Phương Xuyến hời ưi tụi mình là những đứa phá hoại mqh của 2 ảnh kìa, ảnh bùn kìa"
,Cái icon nghĩa là sao v mn
,"Ý là có ny mới rồi còn thường xuyên liên lạc và trò chuyện với người cũ
Trong khi thằng bồ mới hôm nổ phốt thì nóng lòng được công khai, thách thức. Một là th NY này nói dối xạo lòn, hai là cái ngữ tính nết ba gai lăng loàn quen thói. Ko thấy việc … See more"
,"nghĩ gì làm bạn được với người cho cặp sừng chà bá lửa vậy trời, nói năng phát ngôn có tí logic bình thường dùm đi chứ như thẳng niêu z á :))))))))"
,ủa ý là k ai unfollow nhỏ này hả???
,Hả? Jvtr
,Ảnh đáng iu. :)))
,nín đi cha nội=))))))))))
,Tha dùm
Label,Comment
,"Green Future, đơn vị cung cấp dịch vụ cho thuê xe thuộc hệ sinh thái của Tập đoàn Vingroup, vừa công bố ra mắt dịch vụ cho thuê xe điện VinFast đón dâu. Dịch vụ này có mức giá dao động từ 1,26 đến 7,19 triệu đồng, với ba gói lựa chọn khác nhau tùy theo nhu cầu sử dụng."
,Chi tiết 
,#FNews #greenfuture #xeđóndâuđiện #dịchvụcướitrọngói
,Chi tiết
,https://s.biz.vn/Q9m5wmF
,"Tập đoàn lớn trong nước, nhưng lại không vươn ra thế giới để cạnh tranh, toàn bóp các doanh nghiệp, kinh doanh cá nhân trong nước"
,"Ông lấn sân sang mảng taxi đã là quá đáng rồi, giờ còn tí NC cháo để cho ae húp thì ông cũng húp nốt, tỉ phú thì làm những việc to lớn đi, để mấy thị trường ngách cho dân đen họ còn kiếm tí cháo, hay xe điện k bán đc lên giờ tận dụng của nhà làm đc vơ bèo vạt tép"
,Mốt có thêm dịch vụ xe rồng nữa là hết nước chấm
,"Anh Vượng làm gì chả được! Đang tính mưu sâu kế hiểm...vừa thành lập cty mới toanh và lập tức đòi vay Nhà Nước mấy chục tỉ Usd không lãi trong mấy chục năm...để thi công đường sắt B-N. Bản thân 0 phải có chuyên môn, công nghệ cũng 0 chắc nắm vững, vậy … See more"
,Phân khúc nhỏ tí xíu cũng nhảy vào cạnh tranh nữa.
,Tập đoàn ăn tạp ;)) cái gì cũng muốn cắn 1 miếng
,Sao không nghĩ sản xuất thêm sản phẩm gì để xuất khẩu cho phát triển đất nước đi. Toàn đi cạnh tranh với người nghèo vậy .
,Ngại gì mở luôn dịch vụ xe tang nhờ ? Dãy màu xe VF đang sẵn màu đen.
,"Ứng dụng grap mỗi cái app nó thu tuền của mình ra ng ngoài. Trong khi dn việt nam cố gắng để phát triển trong nước, để cạnh tranh thì các bác gào lên. Chịu đấy."
,"Nó nằm đường thì nhà trai chui gầm giường, thôi xe xăng mắc tí đỡ mắc cỡ"
,Phát này thaco nhảy vào làm đường sắt bắc nam vin hết xoay vòng vốn :)))
,Sang năm nó còn tìm cách ép xe ôm công nghệ ở Tphcm phải dùng xe ế nữa kìa.
,Đám cưới đi xe vin để thành đám tang à cha
,"Đến rau - trứng củ quả nó còn bày bán trong hệ thống Vinmark nữa là miếng bánh xe hoa ngọt như thế… Trong khi xe sản xuất ra đang Ế thừa , và cả đống Vf8 thu hồi
… đi đón dâu mà vừa đi vừa đẩy thì vui… Lái xe quên cờ lê 10 là toang
…."
,Đấy … Mãnh… See more
,Dâu rễ nhớ cầm theo cờ lê 10 nhìu khi tx quên à nha
,Ế đến thế cơ à
,"Hóng ngày công tử nhà Vượn mở cty mai táng, xe chở áo quan"
,Cạnh tranh với dân nghèo cùng khổ
,hảy lm gì nó vươn tầm mang giá trị lớn xứng với thế giới chứ mấy cv ngỏ v để dn nhỏ họ lm
,Xe ế quá ra xe rồng luôn giờ
,Tới ngày cưới lên xanh sm đặt xe cưới hả anh em
,Một tập đoàn mà giờ đi cạnh tranh với tôi. Giờ tôi hết đường làm ăn rồi.
,cứ thấy lợi nhuận trước mắt là lm ko mang giá trị dài hạn
,Ế quá nghi ra đủ trò
,Nguyễn Viet Anh kìa thầy
,Cảnh biển đẹp ge
,Dáng Chuẩn 3 vòng đẹp
,"Người tiêu dùng được quyền lựa chọn thoải mái giữa rừng dịch vụ, cái nào có lợi thì họ sẽ chọn, chứ có ai ép mình đâu"
,Lên tiền
,Anh chị nào đi ị xa trên 500m thì Vinfast cũng có dịch vụ đưa đi rước về luôn nha
,Liệu nhà nó mở luôn CTY chuyên đi bốc mộ nữa ko nhỉ
,Nhà thằng này nó rửa tiền hay thế nào mà quay các kiểu
,Bao luôn dịch vụ xe tang điện thì ngon luôn …
,Tới xe tang nữa đủ bộ :))
,Có dịch vụ cưới hỏi sẽ có dịch vụ tang lễ thôi
,"Nói chung là móm quá, nên phải nghĩ ra mọi thứ để gỡ gạc"
,Chừng nào làm xe rồng luôn
,Free luôn cả cờ lê mở bình nữa nhé
,Dịch vụ Hiếu Hỉ Vin .
,Duoi roi . Cac kieu lua ga .
,Làm trong vũng nước.
,"Thêm mảng vin vé số , vin osin, vin đẻ thuê nữa là ngon luôn"
,"Còn xe rồng, xe cấp cứu, xe thớt… nữa"
,Bết bát lắm rồi
,Võ Thu Hương giờ có thể tự tin nói mình là đối thủ cạnh tranh của Vin Group rồi
,Oách dữ luôn
,Vượng vơ bèo gạt tép này thì dân thường còn gì mà húp nữa
,"Cạnh tranh mọi công việc với người dân. Biết đâu sau này mở thêm dịch vụ xe tang lễ, xe khách liên tỉnh, xe ghép, xe tiện chuyến"
,Vơ bèo vạt tép rồi kkkkk
,"Tập trung thêm nhiều trạm sạc nâng cấp kiểu dáng và dịch vụ chăm sóc khách hàng chứ ông cứ sản xuất ra đống xe trạm sạc thì ít ,lại có cả dịch vụ đám cưới thì dân nghèo họ cạnh tranh sao được ,, làm xe tốt để bán kiếm tiền usd về thôi"
,"xe bán không đc, nên nghỉ ra lắm trò. rồi chắc cho thuê đám ma luôn quá"
,"Làm tất ăn cả thế này
dân ko yêu Vin dc đâu"
,Đm. Đớp vừa thôi để bà con còn coa cái mà đớp
,Thứ chi cũng bao hết thì ae chỉ có móm
,"mâm nào cũng nhào zô ăn, loạn hết cả thị trg,,, làm khó những ng nhỏ hơn,,,, mía, gì cũng cạp"
,Bưa ! Doanh nghịp lớn cái gì cũng cắn đc !
,toàn bọn nhà nghèo cmt :)))
,"Vin cố gắng làm branding thương hiệu và xây dựng "" áp lực cộng đồng thân thiện"" chứ đâu màng gì mấy đồng cho thuê xe cưới đâu: sẽ viral cỡ nào nếu nhà nhà người người share hình cưới đón dâu đi khắp tứ phương thiên hạ ?"
,Giờ qua tới dịch vụ xe đám cưới. Khối ae lại khóc thét với Vin
,Đang đón dâu chết mẹ máy giữa đường
,Xin lỗi nhé Mercedes hoặc luxes vẫn sang hơn nhiều.
,Tuyệt vời đang ko biết thuê kiểu gì
,Rồi chừng nào phá sản
,"Lượm cả ""bạc cắc"" luôn"
,Giờ cạnh tranh đám cưới vời bữa nữa lấn sang đám ma luôn .
,Xe lỗi ngày cưới thành ngày tan =))) ảo mà
,tao quê ninh bình lấy vợ gần mũi cà mau sợ xe dàn không đủ điện
,Dịch vụ xe tang lễ nữa là cánh lái xe nhăn răng
,Đám cưới thì đi xe điện Vinfas vừa chống ô nhiễm môi trường lại có tình thần yêu nước tôi cũng tin là Vinfas sẽ còn xe dịch vụ đám ma nữa người sử dụng cũng là người chống ô nhiễm môi trường và yêu nước đến hơi thở cuối cùng
,"Cho thuê luôn dịch vụ xe đám tang, xe cấp cứu...đi..."
,Bay gio nguoi ta quay lai thoi xua đi bo.cho xanh sach .ma lai con đep nua .kkkkk
,Hết taxi.???.thêm luôn mảng xe ma nữa.
,Phèn quá thể! Bán xe giờ tới đi làm dv cưới cạnh tranh từng tí với dân đen cu to!
,"Tập đoàn lớn, giỏi mà k vươn ra ngoài toàn chơi trong ao làng để chèn ép ae lx dịch vụ.toàn bóp dái nhau"
,Nhà tao làm ra mk kkkk
,"Vài hôm vin cho thuê luôn đội ngũ makeup takecare cô dâu chú rể trọn gói cưới với giá ưu đãi từ 1, tới 9,"
,Lỗ nặng rồi thì dừng sản xuất đã chứ sao.
,Nguyên cái tập đoàn đi giành chén cơm của người dân mẹ nó nhục nhã thật
,"đâu có chuyện gì để làm , nên suy nghĩ theo kiểu số lượng , 1 ngày cho thuê nhiều là dòng tiền chạy đổ vào thôi ngồi chơi sơi bát vàng !!"
,Vinfet sắp tới đây thầu luôn mảng đổ rác và rút hầm cầu thông cống luôn
,Vùng vuẫy đến phút cuối
,Cho thuê xe đi tán gái nữa. Tán xong rồi mới cưới chứ. Cưới xong thì làm j thì làm
,Đi đám cưới thành đám ma
,của nhà làm đc ! nên cái gì dễ kính doanh!
,Nhà giầu k để cho tiền chạy vào nhà khác! Xe nhiều k chạy dịch vụ ta chạy đám. Chúc mừng e
,Bán cả baocaosu luôn đi
,Xem còn dịch vụ gì cho làm nốt đi. Khiếp đớp từ miếng to tới miếng nhỏ
,Giỏi giang nhân tài ra nc ngoài mà cạnh tranh. Có bán trà đá vỉa hè luôn k
,Thị trường ngách. Ngách này tí tẹo
,chúc mừng và thành công nhưng xe phải màu trinh trắng trứ
,"kể ra có cơ ngơi dc bố xây dựng cho cũng dễ sống =))) thiết lập dự án, nghĩ ý tưởng cũng dễ làm, xe thì sẵn đấy, làm chút giấy tờ, thiết kế app, đốt tiền mkt, thành công thì thành cơ ngơi của mình, flop thì lặp lại bước đầu =))))) huhu cho tôi giàu vớiiii"
,"Còn gói xe ghép , xe tiện chuyến nữa ôi."
,"Toàn dành việc vs dân lao động , giành đất của người nghèo"
,Cứ ủng hộ đi rồi mai sau nghành gì nó cũng chen chân vào mới khổ . Càng cố giãy giụa càng chết sâu theo nguyên lí của mấy ông sắp toang
,Thêm dịch vụ rửa đít nữa
,Chịu chết
,Chờ thời gian nửa nó làm xe đưa tang luôn
,Ko chơi với mấy thằng này
,Sắp tới con cả dịch vụ thông tắc bể phốt nữa
,cạnh nhanh với cả nhà nhỏ lẻ
,Bán không được giờ cho thêu
,Muốn giành hết cviec của nhân dân hay gì dậy
,tranh cả miếng ăn..xe ôm
,Tầm nhìn cũng ao làng thôi cũng đâu giỏi giang gì
,"Nếu tôi giàu như Vin tôi sẽ lập 1 công ty bán vé số, và công ty lượm ve chai."
,"như mõ, gì cũng vơ"
,Tiến tới xe tang cũng dính phần quá
,"Ko khác gì cảnh mang nồi đồng nấu cám heo,"
,ANH EM HẾT ĐẤT SỐNG RỐI!. VẬY CŨNG LÀM LUÔN.
,Quá tuyệt !
,Dự năm sau có dịch vụ xe điện hút hầm cầu luôn nha
,"Tranh ăn với dân lao động ,dân nghèo tư duy ghê thật"
,"vét máng sạch luôn. Không cho 1 ai ăn dc gì hết
nhưng mà vậy thì dân sử dụng dịch vụ là lợi nhất. Cũng hoan hô thôi"
,Cách xử lý hàng tồn
,Cty tầm cỡ to nhất vn mà làm bát nháo vãi
,Tuyệt vời quá ạ
,"Chịu,mở ra các thể loại công ty mở ra để có tài sản thế chấp vay ngân hàng ấy mà,sợ thành lập đủ thể loại công ty để vay vốn.vốn xoay vòng"
,Ý tưởng lớn ngang với Elon musk
,1.26 triệu là sao ta..
,Bóp hết ae dv khổ dân việt nam
,cha con nhà vượn giờ mở trang trại rau sạch làm thêm dịch vụ mai táng và lò thiêu lấy tro làm phân bón nữa là vô đối luôn
,Chỉ là phương tiện đi lại ai cũng có thể mua được
,lụm bạc cắt luôn!
,Tự sản xuất bán không được thì tự làm dịch vụ luôn chứ để đó làm gì Cho sét
,Ế quá ha gì mà tới nỗi vậy
,Cả lò nhà nó khôn :))
,"Dịch vụ này có lâu rồi cách đây 2 năm rồi, bạn mình cưới thuê"
,Trời ơi phèn dữ vậy=)))))
,Tập đoàn công nghệ mà phải chiêu trò cho thuê xe cưới vầy á
,Hay xe bán ế quá nên phải làm vậy chứ khong để lâu mục nát hết xe-.-… See more
,Nó làm Lời lổ ko quan trọng nhưng nó đưa ra được thế giới là oải lắm rồi
,Được đó. Vf8 đi đón dâu uy tín.
,"Thực ra xe VF không tệ, mà cách làm truyền thông quảng cáo quá tệ, gây hiệu ứng ngược và hoài nghi cho khách hàng"
,vừa bữa nữa sẽ có dịch vụ xe đưa đám ma bằng vinfast =))
,Đụ me het chanh cua ta xi xe ôm gio chanh cả mấy ong xe hoa vãi tỷ phú
,Hệ sinh thái này bóp nghẹt doanh nghiệp nhỏ khác trong nước!
,Cá lớn nuốt cá bé chứ đâu có phát triển gi khoa học kỹ thuật cạnh tranh đc với thế giới đâu.toan phân lo bán nền.chay xe ôm.ban tạp hóa chứ chẳng có gì nổi bật.bào tai nguyên đất nước.ra them vinanxin.vinveso nửa đúng bài kkk
,sợ thật
,chứ h nằm bãi nhiều quá để làm gì
,"Xe thì để cả bãi,tìm đủ mọi trò."
,Vẫn ao làng hút tiền dân việt …
,Mai mốt đến cái xe hút bể phốt nó cũng dành
,"Vin nên làm thêm dịch vụ vin thông cống hút bể phốt nữa, vf9 đi hút thì bảnh luôn"
,Nuôi cá tra nữa đúng bài
,"Chó đẻ một bầy ,nuôi hết , giữ nhà được thì tốt, không giữ được thì ăn thịt ￼, tuyệt đối không cho ai con nào , kể cả cứt ￼"
,Cho dân mượn thì tốt hơn làm kinh tế cháu ạ.
,"Bao giờ bố con Vượng mở thêm dịch vụ xe rồng xe phượng, đói tiền mặt quá rồi ít bữa nữa có khi mở thêm dịch bụ chở hàng tranh miếng cơm của mấy ông ba gác :))"
,Trong nước mới có chỗ dựa ô dù
,Chờ t thuê
,Bán chạy quá nên cần dùng vào nhiều dịch vụ .Tôi đoán sau cưới hỏi sẽ đến tang lễ
,Dân kinh doanh sẽ rõ hiểu mô hình kinh doanh kiểu này.
,Rồi nó sẽ mở thêm cty Vinmaitangtoanthay nữa cho đủ bộ
,Nghe đồn sắp ra xe xích lô điện Vinf cạnh tranh với lại anh em đạp xích lô nữa￼
,Ý tưởng xanh net zero là tốt .dùng xe điện là tốt nhưng không phải ai cũng thích .chỉ sợ họ ép không cho dùng xe nhiên liệu hóa thạch .hoặc nếu có họ nâng mức tiêu chuẩn khí thải lên thì nhiều xe vẫn còn tốt lại mất nhiều chi phí
,Vinfast là tuyệt vời với Asean vừa bền vừa đẹp
,Vin còn cái dịch vụ mai táng là chưa làm
,Cũng may chưa có dịch vụ tang lễ
,Sao các bạn cứ dùng từ cạnh tranh tôi thấy xã hội mạnh ai người ấy làm vậy mình yếu ko cạnh tranh đc ah
,"Cho thuê xe dâu, triển khai xe ghép , tham gia chạy room, app chạy hộ . Thế là hết nước chấm ."
,Dịch vụ xe hoa và xe bông nữa
,sau này luôn cho thuê tự lái nữa
,"Ra ngoài thua lỗ ,về nhà moi lại nguời trong nước..."
,Lại lo thôi giờ người ta có thích cưoi đâu
,Cha con nó sạo L
,Đúng là tập đoàn ăn tạp
,Tiền để đâu hết
,Bố con nhà này cái l gì cũng hay
,Vã lắm rồi. Giờ buông thì người đời cười cho
,Miếng bánh nhỏ nay bị a lớn dòm ngó và chia nhỏ ra nữa rồi...sắp tới còn miến bánh nào bị chia ra nữa ko đây..
,Xe ế lòi ra phải gỡ gạc chứ
,Vào một ngày đẹp trời lại khoác áo Juventus
,Còn mảng tang lễ trọn gói nữa.
,Ôm luôn đi chứ chờ gì nữa...
,Chịu rồi.vin len lỏi mọi cái.sau sản xuất luôn xe điện tự thu gom rác
,"Bán ra ngoài có ai mua đâu, trong nước bán lèo tèo vì có chính sách & sự hỗ trợ của nhà nước thôi."
,Vài bửa kiêm lun hút hầm cầu
,Làm quả dịch vụ hút hầm cầu nữa thì tuyệt giờ mấy ông ở ngoài hút giá cao quá
,Đang rước dâu nó lao lên vỉa hè cái ăn lồn luôn
,Tuổi gì mà vươn ra được
,Bào quá bào
,Xoay đủ kiểu
,Vài hôm ra xe hút hầm cầu luôn kkkkk
,Hết trò
,Chuẩn bị nhảy vào lĩnh vực bán vé số
,Khách đi phong bao mừng cưới 500k nhưng đặt hàng 700k/xuất
,Thue đi rồi lảnh hq
,Tiếp theo làm luôn mảng xe tang ko
,Vin phét thì trả về Trung Quốc sớm lùa gà không được lâu đâu
,Được đồng nào hay đồng ấy còn hơn ngồi không
,"Tôi ủng hộ. Giá cả cạnh tranh, tạo công ăn việc làm, xe Vin rất chắc chắn đi an tâm, máy lạnh tột xe ko có mùi"
,Chuẩn bị cạnh tranh mọi ngóc ngách
,bức tử luôn anh chị em làm dịch vụ xe hoa
,Thảm hoạ xanh sm chưa đủ
,"Kiểu “” xe nhà bố tao đầy …tao trở gì kệ tao …kể cả là trở c.ứ.t!!!
””!!"
,"Bình dân là đc,nhà nhà ai lại ko muốn tiết kiệm."
,quy mô tầm cỡ khu vực mà thích đi ngách ko nhỉ
,"Cha nghĩ lớn, con thì nghĩ nhỏ. Bác V k khéo 80 tuổi chưa dc nghỉ hưu"
,"Giờ người nghèo, người yếu thế cũng bị cướp miếng ăn"
,xe ghép sắp tới vin cũng vào việc rồi nhé
,Tẩy chay tuị này đi bà con ơi.
,Ta về ta tắm ao ta dù trong dù đục ao nhà vẫn hơn..kính thưa các loại kiểu con đà điểu
,Bết bát rồi
,Sinh ra ở bệnh viện Vinmec
,Đi học ở trường Vinschool
,Vô đại học Vinuni… See more
,Sản xuất kim ốc vít thì ta còn nể
,Đúng tro hề
,Đói đến mức này cơ
,Nhà bác linh động dịch vụ thật
,Thuê vinfet đi 2 về 1 ai dám thuê
,Sau này có khi còn mở cty hút bể phốt trong khu dân cư của vin .k cho thằng nào nhẩy vào
,Xe ế quá nằm chất đống thì mở đc gì mở thôi.
,Vài năm lại dẹp xe điện qua làm tàu điện á mà
,Bào quá
,"Không chịu mua xe cho họ rồi giờ ế mang đi chạy dịch vụ đám cưới cạnh tranh với các ông đây, khóc đi."
,Khả năng cụ sắp đi r
,Toàn suy nghĩ ra trò cười trong thiên hạ
,Rút ống thở của ae dịch vụ
,tập đoàn gì kì vậy
,Đói vả mồm vào cấu tùm lum
,Giờ phải mở nhà máy sản xuất máy bay điện nữa n mới bảo vệ môi trường
,"Hèn gì nhà nước cho sinh thêm con,hoá ra là để có thêm người mà cạnh tranh"
,Còn mấy cái nhà vệ sinh công cộng nữa
,Ko tha 1 cai gi
,Hương Trần hết chơi với xe ôm giờ qua xe Hoa luôn bé
,Chứng tỏ sx ra k bán dc
,"Xe taxi xong bây giờ là xe cưới. Mấy ông xe tang lo đi là vừa, không đến khi V ra giàn xe tang lại nói ép nữa thì bị chúng nó cào cho."
,
,Làm thêm phân khúc Trại Hòm nữa là đủ combo
,Dâu rễ mà ngồi trên xe vin k biết còn mạng tới lễ đương không
,Của bố con nhà anh tất
,"Phước Oai Tiêu Cục danh chấn Giang Nam nay cũng theo phường ""Sơn Đông mãi võ"""
,Ko bán được xe thì ta cho thuê thôi bt mà.
,Không hổ Danh là hãng xe VIN phét sắp dãy chết rồi vương hói
,Doanh nhân cái lol gì. Làm gì cho đất nước tao chưa.
,Sao ko nhảy vào bộ môn tàu vũ trụ như elon ý :))
,Ngày vui dễ thành ngày buồn lắm luôn
,"Tư duy đến thế thôi à
🙂‍↔️"
,"Doanh nghiệp lớn, nghĩ lớn làm lớn, chứ cái mảng nhỏ như hạt cát cũng làm"
,"Tỉ phú các nước phát minh ra các nền tảng công nghệ, sản xuất các loại máy móc cốt lõi phục vụ nhân loại để đưa đất nước và người dân nước họ có công ăn việc làm, đất nước phát triển... còn tỉ tỉ phú Việt Nam phân lô, cướp đất của dân rồi cạnh tranh vớ… See more"
